split,participant,sequence_id,endpoint_row,endpoint_timestamp_ns,future_target_timestamp_ns,receiving_hand,reason
train,Tarik,Tarik_23_20260704_145434,1169,9115236276000,9116236276000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1179,9115569609000,9116569609000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1189,9115902942000,9116902942000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1199,9116236276000,9117236276000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1209,9116569609000,9117569609000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1219,9116902942000,9117902942000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1229,9117236276000,9118236276000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1239,9117569609000,9118569609000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1249,9117902942000,9118902942000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1259,9118236276000,9119236276000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1269,9118569609000,9119569609000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1279,9118902942000,9119902942000.0,left,future_hand_and_robot_frame_invalid
train,Tarik,Tarik_23_20260704_145434,1289,9119236276000,,left,future_after_recording_end
train,Tarik,Tarik_23_20260704_145434,1299,9119569609000,,left,future_after_recording_end
train,Tarik,Tarik_23_20260704_145434,1309,9119902942000,,left,future_after_recording_end
train,Tarik,Tarik_24_20260704_145314,859,9024336276000,9025336276000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,869,9024669609000,9025669609000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,879,9025002943000,9026002943000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,889,9025336276000,9026336276000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,899,9025669609000,9026669609000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,909,9026002943000,9027002943000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,919,9026336276000,9027336276000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,929,9026669609000,9027669609000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,939,9027002943000,9028002943000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,949,9027336276000,9028336276000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,959,9027669609000,9028669609000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,969,9028002943000,9029002943000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,979,9028336276000,9029336276000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,989,9028669609000,9029669609000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,999,9029002943000,9030002943000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,1009,9029336276000,9030336276000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,1019,9029669609000,9030669609000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,1029,9030002943000,9031002943000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,1039,9030336276000,9031336276000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,1049,9030669609000,9031669609000.0,right,valid
train,Tarik,Tarik_24_20260704_145314,1059,9031002943000,,right,future_after_recording_end
train,Tarik,Tarik_24_20260704_145314,1069,9031336276000,,right,future_after_recording_end
train,Tarik,Tarik_24_20260704_145314,1079,9031669609000,,right,future_after_recording_end
train,Tarik,Tarik_2_20260704_142022,1379,7069202942000,7070202942000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1389,7069536275000,7070536275000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1399,7069869609000,7070869609000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1409,7070202942000,7071202942000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1419,7070536275000,7071536275000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1429,7070869609000,7071869609000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1439,7071202942000,7072202942000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1449,7071536275000,7072536275000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1459,7071869609000,7072869609000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1469,7072202942000,7073202942000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1479,7072536275000,7073536275000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1489,7072869609000,7073869609000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1499,7073202942000,7074202942000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1509,7073536275000,7074536275000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1519,7073869609000,7074869609000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1529,7074202942000,7075202942000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1539,7074536275000,7075536275000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1549,7074869609000,7075869609000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1559,7075202942000,7076202942000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1569,7075536275000,7076536275000.0,right,valid
train,Tarik,Tarik_2_20260704_142022,1579,7075869609000,7076869609000.0,right,future_slam_pose_invalid
train,Tarik,Tarik_2_20260704_142022,1589,7076202942000,,right,future_after_recording_end
train,Tarik,Tarik_2_20260704_142022,1599,7076536275000,,right,future_after_recording_end
train,Tarik,Tarik_2_20260704_142022,1609,7076869609000,,right,future_after_recording_end
train,Tarik,Tarik_3_20260704_142144,759,7131069609000,7132069609000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,769,7131402942000,7132402942000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,779,7131736275000,7132736275000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,789,7132069609000,7133069609000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,799,7132402942000,7133402942000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,809,7132736275000,7133736275000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,819,7133069609000,7134069609000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,829,7133402942000,7134402942000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,839,7133736275000,7134736275000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,849,7134069609000,7135069609000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,859,7134402942000,7135402942000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,869,7134736275000,7135736275000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,879,7135069609000,7136069609000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,889,7135402942000,7136402942000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,899,7135736275000,7136736275000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,909,7136069609000,7137069609000.0,right,future_hand_tracking_invalid
train,Tarik,Tarik_3_20260704_142144,919,7136402942000,7137402942000.0,right,future_hand_tracking_invalid
train,Tarik,Tarik_3_20260704_142144,929,7136736275000,7137736275000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,939,7137069609000,7138069609000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,949,7137402942000,7138402942000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,959,7137736275000,7138736275000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,969,7138069609000,7139069609000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,979,7138402942000,7139402942000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,989,7138736275000,7139736275000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,999,7139069609000,7140069609000.0,right,valid
train,Tarik,Tarik_3_20260704_142144,1009,7139402942000,,right,future_after_recording_end
train,Tarik,Tarik_3_20260704_142144,1019,7139736275000,,right,future_after_recording_end
train,Tarik,Tarik_3_20260704_142144,1029,7140069609000,,right,future_after_recording_end
train,Tarik,Tarik_4_20260704_142308,919,7220702942000,7221702942000.0,right,valid
train,Tarik,Tarik_4_20260704_142308,929,7221036276000,7222036276000.0,right,valid
train,Tarik,Tarik_4_20260704_142308,939,7221369609000,7222369609000.0,right,valid
train,Tarik,Tarik_4_20260704_142308,949,7221702942000,7222702942000.0,right,valid
train,Tarik,Tarik_4_20260704_142308,959,7222036276000,7223036276000.0,right,valid
train,Tarik,Tarik_4_20260704_142308,969,7222369609000,7223369609000.0,right,valid
train,Tarik,Tarik_4_20260704_142308,979,7222702942000,7223702942000.0,right,valid
train,Tarik,Tarik_4_20260704_142308,989,7223036276000,7224036276000.0,right,valid
train,Tarik,Tarik_4_20260704_142308,999,7223369609000,7224369609000.0,right,valid
train,Tarik,Tarik_4_20260704_142308,1009,7223702942000,7224702942000.0,right,valid
train,Tarik,Tarik_4_20260704_142308,1019,7224036276000,7225036276000.0,right,valid
train,Tarik,Tarik_4_20260704_142308,1029,7224369609000,7225369609000.0,right,valid
train,Tarik,Tarik_4_20260704_142308,1039,7224702942000,7225702942000.0,right,valid
train,Tarik,Tarik_4_20260704_142308,1049,7225036276000,7226036276000.0,right,valid
train,Tarik,Tarik_4_20260704_142308,1059,7225369609000,7226369609000.0,right,valid
train,Tarik,Tarik_4_20260704_142308,1069,7225702942000,7226702942000.0,right,future_hand_and_robot_frame_invalid
train,Tarik,Tarik_4_20260704_142308,1079,7226036276000,,right,future_after_recording_end
train,Tarik,Tarik_4_20260704_142308,1089,7226369609000,,right,future_after_recording_end
train,Tarik,Tarik_4_20260704_142308,1099,7226702942000,,right,future_after_recording_end
train,Tarik,Tarik_5_20260704_142458,949,7331402942000,7332402942000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,959,7331736276000,7332736276000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,969,7332069609000,7333069609000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,979,7332402942000,7333402942000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,989,7332736276000,7333736276000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,999,7333069609000,7334069609000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,1009,7333402942000,7334402942000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,1019,7333736276000,7334736276000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,1029,7334069609000,7335069609000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,1039,7334402942000,7335402942000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,1049,7334736276000,7335736276000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,1059,7335069609000,7336069609000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,1069,7335402942000,7336402942000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,1079,7335736276000,7336736276000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,1089,7336069609000,7337069609000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,1099,7336402942000,7337402942000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,1109,7336736276000,7337736276000.0,right,valid
train,Tarik,Tarik_5_20260704_142458,1119,7337069609000,,right,future_after_recording_end
train,Tarik,Tarik_5_20260704_142458,1129,7337402942000,,right,future_after_recording_end
train,Tarik,Tarik_5_20260704_142458,1139,7337736276000,,right,future_after_recording_end
train,Tarik,Tarik_6_20260704_142555,949,7388336276000,7389336276000.0,right,valid
train,Tarik,Tarik_6_20260704_142555,959,7388669609000,7389669609000.0,right,valid
train,Tarik,Tarik_6_20260704_142555,969,7389002943000,7390002943000.0,right,valid
train,Tarik,Tarik_6_20260704_142555,979,7389336276000,7390336276000.0,right,valid
train,Tarik,Tarik_6_20260704_142555,989,7389669609000,7390669609000.0,right,valid
train,Tarik,Tarik_6_20260704_142555,999,7390002943000,7391002943000.0,right,valid
train,Tarik,Tarik_6_20260704_142555,1009,7390336276000,7391336276000.0,right,valid
train,Tarik,Tarik_6_20260704_142555,1019,7390669609000,7391669609000.0,right,valid
train,Tarik,Tarik_6_20260704_142555,1029,7391002943000,7392002943000.0,right,valid
train,Tarik,Tarik_6_20260704_142555,1039,7391336276000,7392336276000.0,right,valid
train,Tarik,Tarik_6_20260704_142555,1049,7391669609000,7392669609000.0,right,valid
train,Tarik,Tarik_6_20260704_142555,1059,7392002943000,7393002943000.0,right,valid
train,Tarik,Tarik_6_20260704_142555,1069,7392336276000,7393336276000.0,right,valid
train,Tarik,Tarik_6_20260704_142555,1079,7392669609000,7393669609000.0,right,valid
train,Tarik,Tarik_6_20260704_142555,1089,7393002943000,7394002943000.0,right,valid
train,Tarik,Tarik_6_20260704_142555,1099,7393336276000,,right,future_after_recording_end
train,Tarik,Tarik_6_20260704_142555,1109,7393669609000,,right,future_after_recording_end
train,Tarik,Tarik_6_20260704_142555,1119,7394002943000,,right,future_after_recording_end
train,Tarik,Tarik_7_20260704_142646,999,7441636275000,7442636275000.0,right,valid
train,Tarik,Tarik_7_20260704_142646,1009,7441969609000,7442969609000.0,right,valid
train,Tarik,Tarik_7_20260704_142646,1019,7442302942000,7443302942000.0,right,valid
train,Tarik,Tarik_7_20260704_142646,1029,7442636275000,7443636275000.0,right,valid
train,Tarik,Tarik_7_20260704_142646,1039,7442969609000,7443969609000.0,right,valid
train,Tarik,Tarik_7_20260704_142646,1049,7443302942000,7444302942000.0,right,valid
train,Tarik,Tarik_7_20260704_142646,1059,7443636275000,7444636275000.0,right,valid
train,Tarik,Tarik_7_20260704_142646,1069,7443969609000,7444969609000.0,right,valid
train,Tarik,Tarik_7_20260704_142646,1079,7444302942000,7445302942000.0,right,valid
train,Tarik,Tarik_7_20260704_142646,1089,7444636275000,7445636275000.0,right,valid
train,Tarik,Tarik_7_20260704_142646,1099,7444969609000,7445969609000.0,right,valid
train,Tarik,Tarik_7_20260704_142646,1109,7445302942000,7446302942000.0,right,valid
train,Tarik,Tarik_7_20260704_142646,1119,7445636275000,7446636275000.0,right,valid
train,Tarik,Tarik_7_20260704_142646,1129,7445969609000,7446969609000.0,right,future_hand_and_robot_frame_invalid
train,Tarik,Tarik_7_20260704_142646,1139,7446302942000,,right,future_after_recording_end
train,Tarik,Tarik_7_20260704_142646,1149,7446636275000,,right,future_after_recording_end
train,Tarik,Tarik_7_20260704_142646,1159,7446969609000,,right,future_after_recording_end
train,Tarik,Tarik_8_20260704_142759,1109,7518302942000,7519302942000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1119,7518636275000,7519636275000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1129,7518969609000,7519969609000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1139,7519302942000,7520302942000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1149,7519636275000,7520636275000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1159,7519969609000,7520969609000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1169,7520302942000,7521302942000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1179,7520636275000,7521636275000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1189,7520969609000,7521969609000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1199,7521302942000,7522302942000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1209,7521636275000,7522636275000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1219,7521969609000,7522969609000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1229,7522302942000,7523302942000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1239,7522636275000,7523636275000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1249,7522969609000,7523969609000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1259,7523302942000,7524302942000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1269,7523636275000,7524636275000.0,right,valid
train,Tarik,Tarik_8_20260704_142759,1279,7523969609000,,right,future_after_recording_end
train,Tarik,Tarik_8_20260704_142759,1289,7524302942000,,right,future_after_recording_end
train,Tarik,Tarik_8_20260704_142759,1299,7524636275000,,right,future_after_recording_end
train,Tarik,Tarik_9_20260704_142856,1099,7575269609000,7576269609000.0,right,valid
train,Tarik,Tarik_9_20260704_142856,1109,7575602942000,7576602942000.0,right,valid
train,Tarik,Tarik_9_20260704_142856,1119,7575936275000,7576936275000.0,right,valid
train,Tarik,Tarik_9_20260704_142856,1129,7576269609000,7577269609000.0,right,valid
train,Tarik,Tarik_9_20260704_142856,1139,7576602942000,7577602942000.0,right,valid
train,Tarik,Tarik_9_20260704_142856,1149,7576936275000,7577936275000.0,right,valid
train,Tarik,Tarik_9_20260704_142856,1159,7577269609000,7578269609000.0,right,valid
train,Tarik,Tarik_9_20260704_142856,1169,7577602942000,7578602942000.0,right,valid
train,Tarik,Tarik_9_20260704_142856,1179,7577936275000,7578936275000.0,right,valid
train,Tarik,Tarik_9_20260704_142856,1189,7578269609000,7579269609000.0,right,valid
train,Tarik,Tarik_9_20260704_142856,1199,7578602942000,7579602942000.0,right,valid
train,Tarik,Tarik_9_20260704_142856,1209,7578936275000,7579936275000.0,right,valid
train,Tarik,Tarik_9_20260704_142856,1219,7579269609000,7580269609000.0,right,valid
train,Tarik,Tarik_9_20260704_142856,1229,7579602942000,7580602942000.0,right,future_hand_and_robot_frame_invalid
train,Tarik,Tarik_9_20260704_142856,1239,7579936275000,,right,future_after_recording_end
train,Tarik,Tarik_9_20260704_142856,1249,7580269609000,,right,future_after_recording_end
train,Tarik,Tarik_9_20260704_142856,1259,7580602942000,,right,future_after_recording_end
train,Urim,Urim_10_20260616_145015,1039,2302712227000,2303712227000.0,right,valid
train,Urim,Urim_10_20260616_145015,1049,2303045560000,2304045560000.0,right,valid
train,Urim,Urim_10_20260616_145015,1059,2303378894000,2304378894000.0,right,valid
train,Urim,Urim_10_20260616_145015,1069,2303712227000,2304712227000.0,right,valid
train,Urim,Urim_10_20260616_145015,1079,2304045560000,2305045560000.0,right,valid
train,Urim,Urim_10_20260616_145015,1089,2304378894000,2305378894000.0,right,valid
train,Urim,Urim_10_20260616_145015,1099,2304712227000,2305712227000.0,right,valid
train,Urim,Urim_10_20260616_145015,1109,2305045560000,2306045560000.0,right,valid
train,Urim,Urim_10_20260616_145015,1119,2305378894000,2306378893000.0,right,valid
train,Urim,Urim_10_20260616_145015,1129,2305712227000,,right,future_after_recording_end
train,Urim,Urim_10_20260616_145015,1139,2306045560000,,right,future_after_recording_end
train,Urim,Urim_10_20260616_145015,1149,2306378893000,,right,future_after_recording_end
train,Urim,Urim_1_20260604_160102,1029,3756978950000,3757978950000.0,right,valid
train,Urim,Urim_1_20260604_160102,1039,3757312283000,3758312283000.0,right,valid
train,Urim,Urim_1_20260604_160102,1049,3757645616000,3758645616000.0,right,valid
train,Urim,Urim_1_20260604_160102,1059,3757978950000,3758978950000.0,right,valid
train,Urim,Urim_1_20260604_160102,1069,3758312283000,3759312283000.0,right,valid
train,Urim,Urim_1_20260604_160102,1079,3758645616000,3759645616000.0,right,valid
train,Urim,Urim_1_20260604_160102,1089,3758978950000,3759978949000.0,right,valid
train,Urim,Urim_1_20260604_160102,1099,3759312283000,3760312283000.0,right,valid
train,Urim,Urim_1_20260604_160102,1109,3759645616000,3760645616000.0,right,valid
train,Urim,Urim_1_20260604_160102,1119,3759978949000,3760978949000.0,right,valid
train,Urim,Urim_1_20260604_160102,1129,3760312283000,3761312283000.0,right,valid
train,Urim,Urim_1_20260604_160102,1139,3760645616000,3761645616000.0,right,valid
train,Urim,Urim_1_20260604_160102,1149,3760978949000,3761978949000.0,right,valid
train,Urim,Urim_1_20260604_160102,1159,3761312283000,3762312283000.0,right,future_hand_tracking_invalid
train,Urim,Urim_1_20260604_160102,1169,3761645616000,,right,future_after_recording_end
train,Urim,Urim_1_20260604_160102,1179,3761978949000,,right,future_after_recording_end
train,Urim,Urim_1_20260604_160102,1189,3762312283000,,right,future_after_recording_end
train,Urim,Urim_2_20260604_160234,559,3833878950000,3834878950000.0,right,valid
train,Urim,Urim_2_20260604_160234,569,3834212283000,3835212283000.0,right,valid
train,Urim,Urim_2_20260604_160234,579,3834545617000,3835545616000.0,right,valid
train,Urim,Urim_2_20260604_160234,589,3834878950000,3835878950000.0,right,valid
train,Urim,Urim_2_20260604_160234,599,3835212283000,3836212283000.0,right,valid
train,Urim,Urim_2_20260604_160234,609,3835545616000,3836545616000.0,right,valid
train,Urim,Urim_2_20260604_160234,619,3835878950000,3836878950000.0,right,valid
train,Urim,Urim_2_20260604_160234,629,3836212283000,3837212283000.0,right,valid
train,Urim,Urim_2_20260604_160234,639,3836545616000,3837545616000.0,right,valid
train,Urim,Urim_2_20260604_160234,649,3836878950000,3837878950000.0,right,valid
train,Urim,Urim_2_20260604_160234,659,3837212283000,3838212283000.0,right,valid
train,Urim,Urim_2_20260604_160234,669,3837545616000,3838545616000.0,right,valid
train,Urim,Urim_2_20260604_160234,679,3837878950000,,right,future_after_recording_end
train,Urim,Urim_2_20260604_160234,689,3838212283000,,right,future_after_recording_end
train,Urim,Urim_2_20260604_160234,699,3838545616000,,right,future_after_recording_end
train,Urim,Urim_3_20260604_160345,839,3913912282000,3914912282000.0,right,valid
train,Urim,Urim_3_20260604_160345,849,3914245615000,3915245615000.0,right,valid
train,Urim,Urim_3_20260604_160345,859,3914578948000,3915578948000.0,right,valid
train,Urim,Urim_3_20260604_160345,869,3914912282000,3915912281000.0,right,valid
train,Urim,Urim_3_20260604_160345,879,3915245615000,3916245615000.0,right,valid
train,Urim,Urim_3_20260604_160345,889,3915578948000,3916578948000.0,right,valid
train,Urim,Urim_3_20260604_160345,899,3915912281000,3916912281000.0,right,valid
train,Urim,Urim_3_20260604_160345,909,3916245615000,3917245615000.0,right,valid
train,Urim,Urim_3_20260604_160345,919,3916578948000,3917578948000.0,right,valid
train,Urim,Urim_3_20260604_160345,929,3916912281000,3917912281000.0,right,valid
train,Urim,Urim_3_20260604_160345,939,3917245615000,3918245615000.0,right,valid
train,Urim,Urim_3_20260604_160345,949,3917578948000,3918578948000.0,right,valid
train,Urim,Urim_3_20260604_160345,959,3917912281000,3918912281000.0,right,valid
train,Urim,Urim_3_20260604_160345,969,3918245615000,,right,future_after_recording_end
train,Urim,Urim_3_20260604_160345,979,3918578948000,,right,future_after_recording_end
train,Urim,Urim_3_20260604_160345,989,3918912281000,,right,future_after_recording_end
train,Urim,Urim_4_20260604_160502,899,3992978947000,3993978947000.0,right,valid
train,Urim,Urim_4_20260604_160502,909,3993312281000,3994312281000.0,right,valid
train,Urim,Urim_4_20260604_160502,919,3993645614000,3994645614000.0,right,valid
train,Urim,Urim_4_20260604_160502,929,3993978947000,3994978947000.0,right,valid
train,Urim,Urim_4_20260604_160502,939,3994312281000,3995312280000.0,right,valid
train,Urim,Urim_4_20260604_160502,949,3994645614000,3995645614000.0,right,valid
train,Urim,Urim_4_20260604_160502,959,3994978947000,3995978947000.0,right,valid
train,Urim,Urim_4_20260604_160502,969,3995312280000,3996312280000.0,right,valid
train,Urim,Urim_4_20260604_160502,979,3995645614000,3996645614000.0,right,valid
train,Urim,Urim_4_20260604_160502,989,3995978947000,3996978947000.0,right,valid
train,Urim,Urim_4_20260604_160502,999,3996312280000,,right,future_after_recording_end
train,Urim,Urim_4_20260604_160502,1009,3996645614000,,right,future_after_recording_end
train,Urim,Urim_4_20260604_160502,1019,3996978947000,,right,future_after_recording_end
train,Urim,Urim_5_20260604_160634,959,4087178946000,4088178946000.0,right,valid
train,Urim,Urim_5_20260604_160634,969,4087512279000,4088512279000.0,right,valid
train,Urim,Urim_5_20260604_160634,979,4087845613000,4088845613000.0,right,valid
train,Urim,Urim_5_20260604_160634,989,4088178946000,4089178946000.0,right,valid
train,Urim,Urim_5_20260604_160634,999,4088512279000,4089512279000.0,right,valid
train,Urim,Urim_5_20260604_160634,1009,4088845613000,4089845613000.0,right,valid
train,Urim,Urim_5_20260604_160634,1019,4089178946000,4090178946000.0,right,valid
train,Urim,Urim_5_20260604_160634,1029,4089512279000,4090512279000.0,right,valid
train,Urim,Urim_5_20260604_160634,1039,4089845613000,4090845613000.0,right,valid
train,Urim,Urim_5_20260604_160634,1049,4090178946000,4091178946000.0,right,valid
train,Urim,Urim_5_20260604_160634,1059,4090512279000,4091512279000.0,right,future_hand_tracking_invalid
train,Urim,Urim_5_20260604_160634,1069,4090845613000,,right,future_after_recording_end
train,Urim,Urim_5_20260604_160634,1079,4091178946000,,right,future_after_recording_end
train,Urim,Urim_5_20260604_160634,1089,4091512279000,,right,future_after_recording_end
train,Urim,Urim_6_20260616_144055,879,1736945567000,1737945566000.0,right,valid
train,Urim,Urim_6_20260616_144055,889,1737278900000,1738278900000.0,right,valid
train,Urim,Urim_6_20260616_144055,899,1737612233000,1738612233000.0,right,valid
train,Urim,Urim_6_20260616_144055,909,1737945566000,1738945566000.0,right,valid
train,Urim,Urim_6_20260616_144055,919,1738278900000,1739278900000.0,right,valid
train,Urim,Urim_6_20260616_144055,929,1738612233000,1739612233000.0,right,valid
train,Urim,Urim_6_20260616_144055,939,1738945566000,1739945566000.0,right,valid
train,Urim,Urim_6_20260616_144055,949,1739278900000,1740278900000.0,right,valid
train,Urim,Urim_6_20260616_144055,959,1739612233000,1740612233000.0,right,valid
train,Urim,Urim_6_20260616_144055,969,1739945566000,1740945566000.0,right,valid
train,Urim,Urim_6_20260616_144055,979,1740278900000,,right,future_after_recording_end
train,Urim,Urim_6_20260616_144055,989,1740612233000,,right,future_after_recording_end
train,Urim,Urim_6_20260616_144055,999,1740945566000,,right,future_after_recording_end
train,Urim,Urim_7_20260616_144229,859,1831112232000,1832112232000.0,right,valid
train,Urim,Urim_7_20260616_144229,869,1831445566000,1832445566000.0,right,valid
train,Urim,Urim_7_20260616_144229,879,1831778899000,1832778899000.0,right,valid
train,Urim,Urim_7_20260616_144229,889,1832112232000,1833112232000.0,right,valid
train,Urim,Urim_7_20260616_144229,899,1832445566000,1833445565000.0,right,valid
train,Urim,Urim_7_20260616_144229,909,1832778899000,1833778899000.0,right,valid
train,Urim,Urim_7_20260616_144229,919,1833112232000,1834112232000.0,right,valid
train,Urim,Urim_7_20260616_144229,929,1833445565000,1834445565000.0,right,valid
train,Urim,Urim_7_20260616_144229,939,1833778899000,1834778899000.0,right,valid
train,Urim,Urim_7_20260616_144229,949,1834112232000,1835112232000.0,right,valid
train,Urim,Urim_7_20260616_144229,959,1834445565000,1835445565000.0,right,valid
train,Urim,Urim_7_20260616_144229,969,1834778899000,,right,future_after_recording_end
train,Urim,Urim_7_20260616_144229,979,1835112232000,,right,future_after_recording_end
train,Urim,Urim_7_20260616_144229,989,1835445565000,,right,future_after_recording_end
train,Urim,Urim_8_20260616_144352,899,1915312231000,1916312231000.0,right,valid
train,Urim,Urim_8_20260616_144352,909,1915645565000,1916645565000.0,right,valid
train,Urim,Urim_8_20260616_144352,919,1915978898000,1916978898000.0,right,valid
train,Urim,Urim_8_20260616_144352,929,1916312231000,1917312231000.0,right,valid
train,Urim,Urim_8_20260616_144352,939,1916645565000,1917645565000.0,right,valid
train,Urim,Urim_8_20260616_144352,949,1916978898000,1917978898000.0,right,valid
train,Urim,Urim_8_20260616_144352,959,1917312231000,1918312231000.0,right,valid
train,Urim,Urim_8_20260616_144352,969,1917645565000,1918645564000.0,right,valid
train,Urim,Urim_8_20260616_144352,979,1917978898000,1918978898000.0,right,valid
train,Urim,Urim_8_20260616_144352,989,1918312231000,1919312231000.0,right,valid
train,Urim,Urim_8_20260616_144352,999,1918645564000,1919645564000.0,right,valid
train,Urim,Urim_8_20260616_144352,1009,1918978898000,,right,future_after_recording_end
train,Urim,Urim_8_20260616_144352,1019,1919312231000,,right,future_after_recording_end
train,Urim,Urim_8_20260616_144352,1029,1919645564000,,right,future_after_recording_end
train,Urim,Urim_9_20260616_144841,979,2207712228000,2208712227000.0,right,valid
train,Urim,Urim_9_20260616_144841,989,2208045561000,2209045561000.0,right,valid
train,Urim,Urim_9_20260616_144841,999,2208378894000,2209378894000.0,right,valid
