split,participant,sequence_id,target_definition_version,capture_timestamp_basis,status,eligible,reasons,receiving_hand_id,receiving_hand,handover_start_timestamp_ns,handover_end_timestamp_ns,handover_event_start_timestamp_ns,handover_event_end_timestamp_ns,handover_duration_seconds,aggregation_start_timestamp_ns,aggregation_end_timestamp_ns,aggregation_event_start_timestamp_ns,aggregation_event_end_timestamp_ns,aggregation_capture_start_timestamp_ns,aggregation_capture_end_timestamp_ns,target_capture_timestamp_ns,target_capture_aligned_event_timestamp_ns,target_capture_lag_seconds,stable_window_lag_seconds,candidate_rows,candidate_unique_captures,valid_samples,valid_ratio,valid_span_seconds,position_p90_deviation_m,orientation_p90_deviation_deg,target_timestamp_semantics,future_endpoint_policy,future_handover_endpoint_rows,strictly_before_aggregation_handover_endpoint_rows,partially_overlapping_aggregation_handover_endpoint_rows,already_observed_handover_endpoint_rows,overlap_interpretation,target_x_m,target_y_m,target_z_m,target_qx,target_qy,target_qz,target_qw
train,Melih,Melih_6_20260616_180104,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,1005945579000,1011778911000,1005945579000,1011778911000,5.833332,1011278911000,1011778911000,1011278911000,1011778911000,1011303937000.0,1011670608000.0,1011670608000.0,1011678911000.0,0.108303,0.0,15,15,12,0.8,0.366671,0.006298574667691024,1.925018530856674,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,172.0,161.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.1554398238658905,0.38550639152526855,0.05079202353954315,-0.4154040217399597,-0.3852008581161499,0.3770643472671509,0.7327225208282471
train,Melih,Melih_7_20260616_180202,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,1066678911000,1071878911000,1066678911000,1071878911000,5.2,1071345577000,1071845577000,1071345577000,1071845577000,1071370604000.0,1071737270000.0,1071737270000.0,1071745577000.0,0.141641,0.033334,14,14,12,0.8571428571428571,0.366666,0.009556542260726556,1.2632525589882826,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,152.0,141.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.1475413739681244,0.3702850341796875,0.07068504393100739,-0.39793792366981506,-0.35849884152412415,0.37812429666519165,0.7550801038742065
train,Melih,Melih_8_20260616_180307,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,1128812244000,1134778910000,1128812244000,1134778910000,5.966666,1134278910000,1134778910000,1134278910000,1134778910000,1134303936000.0,1134670601000.0,1134670601000.0,1134678910000.0,0.108309,0.0,12,12,12,1.0,0.366665,0.004440942089266517,1.2335823188492634,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,176.0,165.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.15034160017967224,0.3629806339740753,0.06221356242895126,-0.371802419424057,-0.3694886565208435,0.3852258324623108,0.7595012784004211
train,Melih,Melih_9_20260616_180402,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,1186578910000,1190212243000,1186578910000,1190212243000,3.633333,1189712243000,1190212243000,1189712243000,1190212243000,1189737280000.0,1190103943000.0,1190103943000.0,1190112243000.0,0.1083,0.0,15,15,12,0.8,0.366663,0.006823037716566273,1.4464276949313943,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,106.0,95.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.1388484239578247,0.37438398599624634,0.06574564427137375,-0.3538029193878174,-0.364279568195343,0.3930481970310211,0.7665748596191406
train,Miro,Miro_2_20260604_153451,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,1,right,2172445636000,2177245636000,2172445636000,2177245636000,4.8,2176745636000,2177245636000,2176745636000,2177245636000,2176770660000.0,2176803994000.0,2176803994000.0,2176812302000.0,0.441642,0.0,15,15,2,0.13333333333333333,0.033334,,,,,,,,,,,,,,,,
train,Miro,Miro_3_20260604_153609,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,2248845635000,2253178968000,2248845635000,2253178968000,4.333333,2252112302000,2252612302000,2252112302000,2252612302000,2252137327000.0,2252603995000.0,2252603995000.0,2252612302000.0,0.574973,0.566666,15,15,15,1.0,0.466668,0.04099461158808574,14.154550767352417,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,113.0,99.0,14.0,18.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.20347264409065247,0.46665310859680176,0.07670995593070984,-0.38168907165527344,-0.35650569200515747,0.41511788964271545,0.7449122667312622
train,Paul,Paul_10_20260730_200732,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,663936275000,677069609000,663936275000,677069609000,13.133334,676569609000,677069609000,676569609000,677069609000,676594647000.0,676994643000.0,676994643000.0,677002942000.0,0.074966,0.0,13,13,13,1.0,0.399996,0.0016989869499385787,0.8242479909660989,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,392.0,380.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.18675363063812256,0.31121036410331726,0.013326533138751984,-0.14923688769340515,0.12496159970760345,-0.5945619344711304,0.7801339626312256
train,Paul,Paul_11_20260730_200816,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,0,left,710102943000,719636276000,710102943000,719636276000,9.533333,719136276000,719636276000,719136276000,719636276000,,,,,,0.0,13,13,0,0.0,0.0,,,,,,,,,,,,,,,,
train,Paul,Paul_12_20260730_200900,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,0,left,753402942000,765869609000,753402942000,765869609000,12.466667,765369609000,765869609000,765369609000,765869609000,,,,,,0.0,14,14,0,0.0,0.0,,,,,,,,,,,,,,,,
train,Paul,Paul_13_20260730_201414,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,1065169609000,1076769609000,1065169609000,1076769609000,11.6,1076202942000,1076702942000,1076202942000,1076702942000,1076232890000.0,1076599352000.0,1076599352000.0,1076602942000.0,0.170257,0.066667,15,15,12,0.8,0.366462,0.002371599727462561,1.4842178099400183,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,343.0,332.0,11.0,6.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.16457876563072205,0.3086269497871399,-0.002892687451094389,-0.1398075520992279,0.015950988978147507,-0.48830413818359375,0.8612540364265442
train,Paul,Paul_14_20260730_201501,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,0,left,1114102942000,1125569609000,1114102942000,1125569609000,11.466667,1125069609000,1125569609000,1125069609000,1125569609000,,,,,,0.0,14,14,0,0.0,0.0,,,,,,,,,,,,,,,,
train,Paul,Paul_15_20260730_201546,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,1159636275000,1172969609000,1159636275000,1172969609000,13.333334,1171802942000,1172302942000,1171802942000,1172302942000,1171831363000.0,1172298684000.0,1172298684000.0,1172302942000.0,0.670925,0.666667,15,15,15,1.0,0.467321,0.04826740966430414,19.223025820281045,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,380.0,366.0,14.0,21.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.11342913657426834,0.3021411895751953,0.19930653274059296,-0.4323555827140808,0.16337424516677856,-0.3363528549671173,0.8205146193504333
train,Paul,Paul_16_20260730_201647,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,1218602942000,1230169609000,1218602942000,1230169609000,11.566667,1229669609000,1230169609000,1229669609000,1230169609000,1229694646000.0,1230061309000.0,1230061309000.0,1230069609000.0,0.1083,0.0,12,12,12,1.0,0.366663,0.003232391847209224,4.210508700474592,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,344.0,333.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.24268770217895508,0.321226567029953,-0.0031828139908611774,-0.04784470424056053,-0.1948210448026657,-0.46448802947998047,0.862558126449585
train,Paul,Paul_17_20260730_201734,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,1264902942000,1274136276000,1264902942000,1274136276000,9.233334,1273602943000,1274102943000,1273602943000,1274102943000,1273633235000.0,1273999801000.0,1273999801000.0,1274002943000.0,0.136475,0.033333,15,15,12,0.8,0.366566,0.0023110388722701915,2.2199262010760963,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,273.0,262.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.23684294521808624,0.30845123529434204,-0.0025267605669796467,0.1827741265296936,-0.28673285245895386,-0.5880706906318665,0.7338601350784302
train,Paul,Paul_18_20260730_201826,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,1320369609000,1331736275000,1320369609000,1331736275000,11.366666,1331236275000,1331736275000,1331236275000,1331736275000,1331261309000.0,1331661324000.0,1331661324000.0,1331669609000.0,0.074951,0.0,13,13,13,1.0,0.400015,0.03826425487492303,3.518041821320396,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,339.0,327.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.2785927653312683,0.2979448437690735,-0.00532458396628499,-0.021665116772055626,-0.23839114606380463,-0.5326322317123413,0.8117901086807251
train,Paul,Paul_19_20260730_201912,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,0,left,1369736276000,1379636276000,1369736276000,1379636276000,9.9,1379136276000,1379636276000,1379136276000,1379636276000,,,,,,0.0,14,14,0,0.0,0.0,,,,,,,,,,,,,,,,
train,Paul,Paul_1_20260730_195810,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,103869609000,111002942000,103869609000,111002942000,7.133333,110502942000,111002942000,110502942000,111002942000,110527975000.0,110894654000.0,110894654000.0,110902942000.0,0.108288,0.0,13,13,12,0.9230769230769231,0.366679,0.004866795012102574,1.9292794741423132,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,211.0,200.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.23382115364074707,0.42072251439094543,0.009962445124983788,0.19153477251529694,-0.28364336490631104,-0.6484058499336243,0.6800225973129272
train,Paul,Paul_20_20260730_202000,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,1412002942000,1422869609000,1412002942000,1422869609000,10.866667,1422336275000,1422836275000,1422336275000,1422836275000,1422361313000.0,1422727975000.0,1422727975000.0,1422736275000.0,0.141634,0.033334,14,14,12,0.8571428571428571,0.366662,0.010271817360380122,11.48539040722976,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,322.0,311.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.892890214920044,0.47662442922592163,-0.012920992448925972,0.1988820731639862,0.4308711886405945,0.3668043613433838,0.8001565337181091
train,Paul,Paul_21_20260730_202043,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,1457769609000,1470336276000,1457769609000,1470336276000,12.566667,1469802943000,1470302943000,1469802943000,1470302943000,1469833080000.0,1470199298000.0,1470199298000.0,1470202943000.0,0.136978,0.033333,15,15,12,0.8,0.366218,0.015028176210394942,3.4676787425591904,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,373.0,362.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.9162051677703857,0.4997079372406006,-0.023909781128168106,0.22554540634155273,0.4469992518424988,0.36000457406044006,0.7872214913368225
train,Paul,Paul_22_20260730_202129,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,1502269609000,1514636276000,1502269609000,1514636276000,12.366667,1514102942000,1514602942000,1514102942000,1514602942000,1514127976000.0,1514494646000.0,1514494646000.0,1514502942000.0,0.14163,0.033334,13,13,12,0.9230769230769231,0.36667,0.00536391533710963,5.527120821212111,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,367.0,356.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.8761142492294312,0.4600164294242859,-0.0046949381940066814,0.2506585717201233,0.47538062930107117,0.4130132794380188,0.7352575063705444
train,Paul,Paul_23_20260730_202216,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,1,right,1546936276000,1556969609000,1546936276000,1556969609000,10.033333,1556469609000,1556969609000,1556469609000,1556969609000,,,,,,0.0,12,12,0,0.0,0.0,,,,,,,,,,,,,,,,
train,Paul,Paul_24_20260730_202257,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,1594669609000,1603236275000,1594669609000,1603236275000,8.566666,1602736275000,1603236275000,1602736275000,1603236275000,1602769235000.0,1603135362000.0,1603135362000.0,1603136275000.0,0.100913,0.0,15,15,12,0.8,0.366127,0.012892598751039513,4.447871565326189,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,254.0,243.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.922608494758606,0.4810827374458313,-0.012050771154463291,0.2249220907688141,0.4422164857387543,0.4061242341995239,0.7674097418785095
train,Paul,Paul_25_20260730_202344,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,1633802942000,1642936275000,1633802942000,1642936275000,9.133333,1642402942000,1642902942000,1642402942000,1642902942000,1642429992000.0,1642796387000.0,1642796387000.0,1642802942000.0,0.139888,0.033333,15,15,12,0.8,0.366395,0.0022798714858279522,3.026090720854802,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,270.0,259.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.26616382598876953,0.3263949155807495,-0.0016469398979097605,0.0750388577580452,-0.30755814909935,-0.6247283220291138,0.7137868404388428
train,Paul,Paul_2_20260730_195858,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,150669609000,161169609000,150669609000,161169609000,10.5,160669609000,161169609000,160669609000,161169609000,160694647000.0,161061311000.0,161061311000.0,161069609000.0,0.108298,0.0,12,12,12,1.0,0.366664,0.020828059289627197,14.364033468867802,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,312.0,301.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.27539175748825073,0.4335995316505432,0.00132242520339787,0.24546769261360168,-0.4252062439918518,-0.6526610255241394,0.5770432353019714
train,Paul,Paul_3_20260730_195956,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,0,left,207102943000,217169609000,207102943000,217169609000,10.066666,216669609000,217169609000,216669609000,217169609000,,,,,,0.0,13,13,0,0.0,0.0,,,,,,,,,,,,,,,,
train,Paul,Paul_4_20260730_200057,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,271369609000,280202943000,271369609000,280202943000,8.833334,279702943000,280202943000,279702943000,280202943000,279727977000.0,280094646000.0,280094646000.0,280102943000.0,0.108297,0.0,13,13,12,0.9230769230769231,0.366669,0.004242031421454156,1.5887617629134354,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,262.0,251.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.2540404796600342,0.4148087501525879,0.023182228207588196,0.3934866487979889,-0.3826870322227478,-0.556058406829834,0.6241137385368347
train,Paul,Paul_5_20260730_200140,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,312936275000,321736275000,312936275000,321736275000,8.8,321236275000,321736275000,321236275000,321736275000,321261310000.0,321627985000.0,321627985000.0,321636275000.0,0.10829,0.0,15,15,12,0.8,0.366675,0.0026378067341561204,0.9705651690735556,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,261.0,250.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.2278989553451538,0.42648643255233765,0.011582259088754654,0.2784062623977661,-0.3121955990791321,-0.5790839791297913,0.6997753977775574
train,Paul,Paul_6_20260730_200221,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,353302943000,367136276000,353302943000,367136276000,13.833333,366602943000,367102943000,366602943000,367102943000,366627976000.0,366994645000.0,366994645000.0,367002943000.0,0.141631,0.033333,15,15,12,0.8,0.366669,0.0018710788943513022,1.606943487229514,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,411.0,400.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.22011637687683105,0.4127076268196106,0.015183649025857449,0.3690685033798218,-0.4228789806365967,-0.5211672782897949,0.6429202556610107
train,Paul,Paul_7_20260730_200314,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,406002942000,415869609000,406002942000,415869609000,9.866667,415369609000,415869609000,415369609000,415869609000,415394646000.0,415761326000.0,415761326000.0,415769609000.0,0.108283,0.0,12,12,12,1.0,0.36668,0.0018613038984073408,1.194762580173491,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,293.0,282.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.30116504430770874,0.4725232720375061,-0.001591844018548727,0.3350467383861542,-0.4768243730068207,-0.47739720344543457,0.6576276421546936
train,Paul,Paul_8_20260730_200353,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,450902942000,462202943000,450902942000,462202943000,11.300001,461702943000,462202943000,461702943000,462202943000,461727976000.0,462094662000.0,462094662000.0,462102943000.0,0.108281,0.0,15,15,12,0.8,0.366686,0.0038409366733692697,2.5536719072830474,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,336.0,325.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.12782838940620422,0.3465943932533264,-0.00948401726782322,0.08572372794151306,-0.28815367817878723,-0.5352495908737183,0.7893838286399841
train,Paul,Paul_9_20260730_200546,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,559269609000,569602942000,559269609000,569602942000,10.333333,569036275000,569536275000,569036275000,569536275000,569066510000.0,569433075000.0,569433075000.0,569436275000.0,0.169867,0.066667,15,15,12,0.8,0.366565,0.005182986773328625,1.4758507820538989,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,305.0,294.0,11.0,6.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.15144674479961395,0.30346694588661194,0.031935229897499084,-0.4552691876888275,0.32599037885665894,-0.34493160247802734,0.7533143162727356
train,Suthan,Suthan_1_20260604_164834,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,1,right,6609845583000,6614845582000,6609845583000,6614845582000,4.999999,6614345582000,6614845582000,6614345582000,6614845582000,,,,,,0.0,13,13,0,0.0,0.0,,,,,,,,,,,,,,,,
train,Suthan,Suthan_2_20260604_165031,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,6722012249000,6725245582000,6722012249000,6725245582000,3.233333,6724745582000,6725245582000,6724745582000,6725245582000,6724770608000.0,6725137273000.0,6725137273000.0,6725145582000.0,0.108309,0.0,12,12,12,1.0,0.366665,0.0026272498636763586,1.601201060772013,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,94.0,83.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.09844142198562622,0.48759323358535767,0.13845273852348328,-0.32701486349105835,-0.2345701903104782,0.40418189764022827,0.8213860988616943
train,Suthan,Suthan_3_20260604_165324,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,6895306691000,6899073358000,6895306691000,6899073358000,3.766667,6898573358000,6899073358000,6898573358000,6899073358000,6898598383000.0,6898998382000.0,6898998382000.0,6899006691000.0,0.074976,0.0,15,15,13,0.8666666666666667,0.399999,0.009249684986391803,1.603112025808208,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,111.0,99.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.09019216895103455,0.45439448952674866,0.1152755469083786,-0.38028448820114136,-0.20877987146377563,0.4184320867061615,0.7979406118392944
train,Suthan,Suthan_4_20260604_165434,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,1,right,6963178913000,6968145579000,6963178913000,6968145579000,4.966666,6967645579000,6968145579000,6967645579000,6968145579000,,,,,,0.0,13,13,0,0.0,0.0,,,,,,,,,,,,,,,,
train,Tarik,Tarik_10_20260704_142949,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,7627069609000,7634069609000,7627069609000,7634069609000,7.0,7633536276000,7634036276000,7633536276000,7634036276000,7633563980000.0,7633930545000.0,7633930545000.0,7633936276000.0,0.139064,0.033333,15,15,12,0.8,0.366565,0.007330136307494433,3.0237033792041417,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,206.0,195.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",1.078648328781128,0.5319148302078247,0.010324971750378609,0.49197110533714294,-0.39790675044059753,-0.21078114211559296,0.745121419429779
train,Tarik,Tarik_11_20260704_143216,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,7773236276000,7783302942000,7773236276000,7783302942000,10.066666,7782736276000,7783236276000,7782736276000,7783236276000,7782761315000.0,7783127976000.0,7783127976000.0,7783136276000.0,0.174966,0.066666,15,15,12,0.8,0.366661,0.001957861610167829,0.8583663943645599,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,297.0,286.0,11.0,6.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.4562346935272217,0.4436112344264984,0.0002978141128551215,0.12148812413215637,0.3092920482158661,0.6638182401657104,0.670018196105957
train,Tarik,Tarik_12_20260704_143334,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,7844169609000,7851302942000,7844169609000,7851302942000,7.133333,7850802942000,7851302942000,7850802942000,7851302942000,7850827981000.0,7851227976000.0,7851227976000.0,7851236276000.0,0.074966,0.0,15,15,13,0.8666666666666667,0.399995,0.004082478557102287,3.2623469650316808,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,212.0,200.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",1.1193665266036987,0.5312827229499817,0.0043121338821947575,0.5055465698242188,-0.39886608719825745,-0.2624642252922058,0.7186383008956909
train,Tarik,Tarik_13_20260704_143446,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,7918269609000,7928002943000,7918269609000,7928002943000,9.733334,7927436276000,7927936276000,7927436276000,7927936276000,7927461313000.0,7927827977000.0,7927827977000.0,7927836276000.0,0.174966,0.066667,14,14,12,0.8571428571428571,0.366664,0.0050445073033617074,3.5571118668177446,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,287.0,276.0,11.0,6.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",1.1026177406311035,0.5385341644287109,0.00493282824754715,0.5029356479644775,-0.39247140288352966,-0.23474736511707306,0.7334272861480713
